graced	grace的过去式
graded	grade的过去式
grained grain的过去式
grandfathered	grandfather的过去式
granted grant的过去式
graphed graph的过去式
grasped grasp的过去式
grassed grass的过去式
grasshoppered	grasshopper的过去式
gratified	gratify的过去式
graved	grave的过去式
graveled	gravel的过去式
grayed	gray的过去式
greased grease的过去式
greened green的过去式
greeted greet的过去式
greyed	grey的过去式
grieved grieve的过去式
grilled grill的过去式
grinned grin的过去式
ground	grind的过去式
gripped grip的过去式
gritted grit的过去式
groaned groan的过去式
grooved groove的过去式
groped	grope的过去式
grossed gross的过去式
grouped group的过去式
grew	grow的过去式
growled growl的过去式
grudged grudge的过去式
grumbled	grumble的过去式
grunted grunt的过去式
guaranteed	guarantee的过去式
guarded guard的过去式
guessed guess的过去式
guested guest的过去式
guided	guide的过去式
gulfed	gulf的过去式
gunned	gun的过去式
gushed	gush的过去式
gusted	gust的过去式
gutted	gut的过去式
guttered	gutter的过去式
guyed	guy的过去式
haggled haggle的过去式
hallmarked	hallmark的过去式
halved	halve的过去式
hammed	ham的过去式
hammered	hammer的过去式
handed	hand的过去式
handicapped handicap的过去式
handled handle的过去式
hung	hang的过去式
happened	happen的过去式
harassed	harass的过去式
harbingered harbinger的过去式
harbored	harbor的过去式
harboured	harbour的过去式
hardened	harden的过去式
harmed	harm的过去式
harnessed	harness的过去式
harvested	harvest的过去式
hasted	haste的过去式
hastened	hasten的过去式
hatted	hat的过去式
hated	hate的过去式
hauled	haul的过去式
haunted haunt的过去式
had have的过去式
havened haven的过去式
hayed	hay的过去式
hazarded	hazard的过去式
headed	head的过去式
headlined	headline的过去式
healed	heal的过去式
heaped	heap的过去式
heard	hear的过去式
heated	heat的过去式
heaved	heave的过去式
hedged	hedge的过去式
heeded	heed的过去式
heightened	heighten的过去式
helicoptered	helicopter的过去式
helloed hello的过去式
helped	help的过去式
heralded	herald的过去式
herded	herd的过去式
hesitated	hesitate的过去式
hexed	hex的过去式
hid hide的过去式
highjacked	highjack的过去式
highlighted highlight的过去式
hijacked	hijack的过去式
hiked	hike的过去式
hilled	hill的过去式
hinged	hinge的过去式
hinted	hint的过去式
hired	hire的过去式
hissed	hiss的过去式
hit hit的过去式
hitchhiked	hitchhike的过去式
hoed	hoe的过去式
hoisted hoist的过去式
held	hold的过去式
holed	hole的过去式
holidayed	holiday的过去式
hollowed	hollow的过去式
homed	home的过去式
honeyed honey的过去式
honeymooned honeymoon的过去式
honored honor的过去式
honoured	honour的过去式
hooked	hook的过去式
hoped	hope的过去式
horned	horn的过去式
horrified	horrify的过去式
horsed	horse的过去式
hosed	hose的过去式
hospitalized	hospitalize的过去式
hostessed	hostess的过去式
hotted	hot的过去式
hounded hound的过去式
housed	house的过去式
hovered hover的过去式
howled	howl的过去式
huckstered	huckster的过去式
huddled huddle的过去式
hugged	hug的过去式
hummed	hum的过去式
humbled humble的过去式
humiliated	humiliate的过去式
humored humor的过去式
humoured	humour的过去式
hungered	hunger的过去式
hunted	hunt的过去式
hurled	hurl的过去式
hurrahed	hurrah的过去式
hurried hurry的过去式
hurt	hurt的过去式
husbanded	husband的过去式
hushed	hush的过去式
hustled hustle的过去式
hutted	hut的过去式
hymned	hymn的过去式
hyphened	hyphen的过去式
iced	ice的过去式
idealized	idealize的过去式
identified	identify的过去式
idled	idle的过去式
ignited ignite的过去式
ignored ignore的过去式
illuminated illuminate的过去式
illustrated illustrate的过去式
imaged	image的过去式
imagined	imagine的过去式
imitated	imitate的过去式
immersed	immerse的过去式
immigrated	immigrate的过去式
immunized	immunize的过去式
impaired	impair的过去式
imparted	impart的过去式
impeded impede的过去式
implanted	implant的过去式
implicated	implicate的过去式
implored	implore的过去式
implied imply的过去式
imposed impose的过去式
imprisoned	imprison的过去式
improved	improve的过去式
improvised	improvise的过去式
inactivated inactivate的过去式
inaugurated inaugurate的过去式
inched	inch的过去式
incited incite的过去式
included	include的过去式
inconvenienced	inconvenience的过去式
incorporated	incorporate的过去式
incurred	incur的过去式
indemnified indemnify的过去式
indexed index的过去式
indicated	indicate的过去式
induced induce的过去式
indulged	indulge的过去式
industrialized	industrialize的过去式
infected	infect的过去式
inferred	infer的过去式
infested	infest的过去式
inflamed	inflame的过去式
inflated	inflate的过去式
inflicted	inflict的过去式
influenced	influence的过去式
informed	inform的过去式
infringed	infringe的过去式
infringed	infringement的过去式
ingested	ingest的过去式
inhabited	inhabit的过去式
inhaled inhale的过去式
inherited	inherit的过去式
inhibited	inhibit的过去式
initialed	initial的过去式
injected	inject的过去式
injured injure的过去式
inked	ink的过去式
innovated	innovate的过去式
input	input的过去式
inquired	inquire的过去式
insisted	insist的过去式
inspected	inspect的过去式
inspired	inspire的过去式
installed	install的过去式
instanced	instance的过去式
instituted	institute的过去式
instructed	instruct的过去式
insulated	insulate的过去式
insured insure的过去式
integrated	integrate的过去式
intended	intend的过去式
intensified intensify的过去式
interacted	interact的过去式
interconnected	interconnect的过去式
interested	interest的过去式
interlaced	interlace的过去式
interleaved interleave的过去式
interlinked interlink的过去式
interlocked interlock的过去式
interned	intern的过去式
internationalized	internationalize的过去式
interposed	interpose的过去式
interpreted interpret的过去式
interrelated	interrelate的过去式
interrogated	interrogate的过去式
interrupted interrupt的过去式
intervened	intervene的过去式
interviewed interview的过去式
intimidated intimidate的过去式
intoxicated intoxicate的过去式
intrigued	intrigue的过去式
introduced	introduce的过去式
intruded	intrude的过去式
inundated	inundate的过去式
invaded invade的过去式
invalidated invalidate的过去式
invented	invent的过去式
inventoried inventory的过去式
inverted	invert的过去式
invested	invest的过去式
investigated	investigate的过去式
invited invite的过去式
invoiced	invoice的过去式
invoked invoke的过去式
involved	involve的过去式
ironed	iron的过去式
irrigated	irrigate的过去式
irritated	irritate的过去式
islanded	island的过去式
isolated	isolate的过去式
issued	issue的过去式
itched	itch的过去式
itemized	itemize的过去式
iterated	iterate的过去式
jacked	jack的过去式
jacketed	jacket的过去式
jailed	jail的过去式
jargoned	jargon的过去式
jawed	jaw的过去式
jazzed	jazz的过去式
jeered	jeer的过去式
jellied jelly的过去式
jeopardized jeopardize的过去式
jettisoned	jettison的过去式
jewed	Jew的过去式
jeweled jewel的过去式
jingled jingle的过去式
jittered	jitter的过去式
joggled joggle的过去式
joined	join的过去式
jointed joint的过去式
joked	joke的过去式
jollied jolly的过去式
jolted	jolt的过去式
jotted	jot的过去式
journeyed	journey的过去式
joyed	joy的过去式
judged	judge的过去式
jugged	jug的过去式
jumped	jump的过去式
junketed	junket的过去式
justified	justify的过去式
kept	keep的过去式
kerneled	kernel的过去式
keyed	key的过去式
keyboarded	keyboard的过去式
keynoted	keynote的过去式
keypunched	keypunch的过去式
kicked	kick的过去式
kidded	kid的过去式
kidnapped	kidnap的过去式
killed	kill的过去式
kindled kindle的过去式
kinged	king的过去式
kissed	kiss的过去式
kited	kite的过去式
kneed	knee的过去式
knelt	kneel的过去式
knifed	knife的过去式
knighted	knight的过去式
knitted knit的过去式
knocked knock的过去式
knotted knot的过去式
knew	know的过去式
labeled label的过去式
labored labor的过去式
laboured	labour的过去式
laced	lace的过去式
lacked	lack的过去式
lacquered	lacquer的过去式
laded	lade的过去式
laired	lair的过去式
lambed	lamb的过去式
lambasted	lambaste的过去式
lamented	lament的过去式
laminated	laminate的过去式
lampooned	lampoon的过去式
lanced	lance的过去式
landed	land的过去式
landscaped	landscape的过去式
lapsed	lapse的过去式
lateraled	lateral的过去式
lathed	lathe的过去式
latticed	lattice的过去式
laughed laugh的过去式
launched	launch的过去式
laureled	laurel的过去式
laved	lave的过去式
lavendered	lavender的过去式
lavished	lavish的过去式
laid	lay的过去式
layered layer的过去式
lazed	laze的过去式
leached leach的过去式
led lead的过去式
leafed	leaf的过去式
leafleted	leaflet的过去式
leagued league的过去式
leaked	leak的过去式
leaned	lean的过去式
leaped	leap的过去式
learned learn的过去式
leased	lease的过去式
leathered	leather的过去式
left	leave的过去式
lectured	lecture的过去式
legged	leg的过去式
legalized	legalize的过去式
legislated	legislate的过去式
legitimized legitimize的过去式
lent	lend的过去式
lengthened	lengthen的过去式
lensed	lens的过去式
lessened	lessen的过去式
lessoned	lesson的过去式
let let的过去式
lettered	letter的过去式
leveled level的过去式
levered lever的过去式
levied	levy的过去式
liberated	liberate的过去式
licenced	licence的过去式
